,,,,,,
"""XRP""",XRP,0.323657051839,0.00005089457989905718,12,3.883884622068,"""2018-09-19T16:14:17.656Z"""
,,,,,,
"""Dash""",DASH,189.404188288,0.02978352098082767,154,29168.244996352,"""2018-09-19T16:14:17.656Z"""
,,,,,,
"""Monero""",XMR,109.721327394,0.0172535121109067,60,6583.27964364,"""2018-09-19T16:14:17.656Z"""
,,,,,,
"""Bitcoin""",BTC,6355.80018293,1,20,127116.0036586,"""2018-09-19T16:29:18.182Z"""
,,,,,,
"""XRP""",XRP,0.32085530763,0.00005048228364568989,12,3.8502636915599995,"""2018-09-19T16:29:18.182Z"""
,,,,,,
"""Dash""",DASH,189.011867194,0.02973848480977044,154,29107.827547875997,"""2018-09-19T16:29:18.182Z"""
,,,,,,
"""Monero""",XMR,109.455614836,0.0172213744431376,60,6567.33689016,"""2018-09-19T16:29:18.182Z"""
,,,,,,
"""Bitcoin""",BTC,6342.15059315,1,20,126843.01186299999,"""2018-09-19T16:44:17.347Z"""
,,,,,,
"""XRP""",XRP,0.323481081273,0.00005100495116315654,12,3.881772975276,"""2018-09-19T16:44:17.347Z"""
,,,,,,
"""Dash""",DASH,189.054808325,0.029809258791362262,154,29114.440482050002,"""2018-09-19T16:44:17.347Z"""
,,,,,,
"""Monero""",XMR,109.273808557,0.017229771975932572,60,6556.42851342,"""2018-09-19T16:44:17.347Z"""
,,,,,,
"""Bitcoin""",BTC,6346.69618585,1,20,126933.923717,"""2018-09-19T16:59:17.546Z"""
,,,,,,
"""XRP""",XRP,0.323933099115,0.00005103964167013555,12,3.88719718938,"""2018-09-19T16:59:17.546Z"""
,,,,,,
"""Dash""",DASH,189.168690887,0.029805852580237387,154,29131.978396598,"""2018-09-19T16:59:17.546Z"""
,,,,,,
"""Monero""",XMR,109.198085316,0.017205500644486157,60,6551.88511896,"""2018-09-19T16:59:17.546Z"""
,,,,,,
"""Bitcoin""",BTC,6353.20265488,1,20,127064.0530976,"""2018-09-19T17:14:17.717Z"""
,,,,,,
"""XRP""",XRP,0.322423392668,0.000050749741537103536,12,3.8690807120160002,"""2018-09-19T17:14:17.717Z"""
,,,,,,
"""Dash""",DASH,188.76609464,0.029711958659937542,154,29069.978574560002,"""2018-09-19T17:14:17.717Z"""
,,,,,,
"""Monero""",XMR,109.28940367,0.017202253667455893,60,6557.3642202,"""2018-09-19T17:14:17.717Z"""
,,,,,,
"""Bitcoin""",BTC,6345.0169646,1,20,126900.339292,"""2018-09-19T17:29:18.116Z"""
,,,,,,
"""XRP""",XRP,0.323478345939,0.00005098147849623481,12,3.8817401512679997,"""2018-09-19T17:29:18.116Z"""
,,,,,,
"""Dash""",DASH,189.007988867,0.029788413478089942,154,29107.230285518,"""2018-09-19T17:29:18.116Z"""
,,,,,,
"""Monero""",XMR,109.373482558,0.017237697419599424,60,6562.4089534800005,"""2018-09-19T17:29:18.116Z"""
,,,,,,
